SessionId	ItemId	Time
173802	153	1623330314.0
173802	212	1623330328.0
107613	324	1623330353.0
107613	325	1623330359.0
56753	87	1623330537.0
56753	92	1623330640.0
56753	87	1623330838.0
173810	92	1623330544.0
173810	175	1623330587.0
173818	84	1623330828.0
173818	130	1623331007.0
30933	71	1623331216.0
30933	212	1623331414.0
173828	87	1623331338.0
173828	428	1623331439.0
173828	87	1623331495.0
98714	24	1623331412.0
98714	28	1623331522.0
17723	428	1623331812.0
17723	88	1623331860.0
17723	411	1623331931.0
17723	225	1623331969.0
130941	428	1623332279.0
130941	88	1623332317.0
173861	415	1623332290.0
173861	87	1623332346.0
34965	536	1623332487.0
34965	494	1623332522.0
173866	88	1623332695.0
173866	83	1623333163.0
173866	73	1623333433.0
173866	92	1623333739.0
173869	544	1623332883.0
173869	547	1623332893.0
173597	491	1623332884.0
173597	587	1623332933.0
94282	85	1623332919.0
94282	630	1623332951.0
5240	223	1623332939.0
5240	212	1623332980.0
5240	223	1623333098.0
43070	536	1623332977.0
43070	487	1623333241.0
166538	87	1623333188.0
166538	413	1623333500.0
166538	189	1623333515.0
173899	87	1623333431.0
173899	88	1623333592.0
173886	87	1623334158.0
173886	422	1623334337.0
48432	553	1623334328.0
48432	559	1623334539.0
173934	87	1623334415.0
173934	88	1623334427.0
173934	92	1623334438.0
173929	204	1623334433.0
173929	66	1623334577.0
173929	88	1623334664.0
173929	354	1623334743.0
173929	175	1623334753.0
23058	550	1623334508.0
23058	341	1623334584.0
95185	493	1623334618.0
95185	489	1623335149.0
156913	139	1623334692.0
156913	174	1623334725.0
137535	138	1623334850.0
137535	147	1623334967.0
137535	174	1623335017.0
137535	223	1623335094.0
137535	212	1623335260.0
137535	638	1623335359.0
137535	226	1623335398.0
86252	72	1623334959.0
86252	101	1623335038.0
86252	81	1623335133.0
88207	138	1623334997.0
88207	223	1623335068.0
68572	610	1623335080.0
68572	615	1623335107.0
68572	619	1623335155.0
173762	212	1623335110.0
173762	223	1623335134.0
173762	212	1623335183.0
173762	223	1623335587.0
173955	87	1623335184.0
173955	630	1623335337.0
162169	441	1623335283.0
162169	546	1623335319.0
117121	494	1623335308.0
117121	495	1623335322.0
136188	5	1623335384.0
136188	55	1623335391.0
173839	223	1623335647.0
173839	226	1623335665.0
173839	212	1623335675.0
148075	536	1623335736.0
148075	487	1623335789.0
148075	536	1623335946.0
148075	497	1623335975.0
143367	552	1623335747.0
143367	553	1623335777.0
143367	552	1623335845.0
143367	553	1623335941.0
143367	558	1623335967.0
143367	552	1623335992.0
59710	512	1623335858.0
59710	509	1623335892.0
59710	511	1623335937.0
59710	509	1623337189.0
168617	221	1623335986.0
168617	138	1623336204.0
168617	225	1623336386.0
168617	138	1623336449.0
168617	223	1623336641.0
168617	92	1623336721.0
168617	223	1623336752.0
60724	82	1623336032.0
60724	601	1623336316.0
89937	321	1623336186.0
89937	325	1623336196.0
89937	323	1623336203.0
173990	88	1623336298.0
173990	413	1623336311.0
173990	87	1623336600.0
173184	87	1623336366.0
173184	428	1623336593.0
173184	87	1623336698.0
133083	628	1623336396.0
133083	422	1623336471.0
133083	250	1623336673.0
133083	464	1623336714.0
133083	627	1623336769.0
173999	415	1623336429.0
173999	87	1623336466.0
11966	251	1623336466.0
11966	181	1623336704.0
11966	234	1623336832.0
11966	216	1623337136.0
11966	251	1623337150.0
11966	181	1623337173.0
11966	251	1623337190.0
11966	413	1623337434.0
11966	412	1623337466.0
11966	388	1623337518.0
11966	357	1623337567.0
104796	130	1623336793.0
104796	212	1623336818.0
104796	223	1623336824.0
104796	138	1623336909.0
67058	353	1623336859.0
67058	223	1623336888.0
107211	243	1623337086.0
107211	461	1623337108.0
174029	322	1623337088.0
174029	324	1623337301.0
127110	252	1623337157.0
127110	403	1623337215.0
127110	130	1623337306.0
46882	223	1623337260.0
46882	212	1623337295.0
174055	88	1623337493.0
174055	92	1623337537.0
174055	88	1623337577.0
163262	441	1623337536.0
163262	26	1623337566.0
174051	245	1623337605.0
174051	243	1623337656.0
174051	251	1623337688.0
115499	93	1623337619.0
115499	4	1623337671.0
115499	93	1623337703.0
39488	639	1623337626.0
39488	494	1623337661.0
97132	497	1623337639.0
97132	498	1623337695.0
107884	91	1623337752.0
107884	72	1623337796.0
135207	629	1623337953.0
135207	627	1623337966.0
135207	81	1623337982.0
174076	324	1623338296.0
174076	322	1623338375.0
174079	87	1623338359.0
174079	415	1623338386.0
174079	87	1623338424.0
174079	223	1623338478.0
174082	87	1623338444.0
174082	630	1623338536.0
174077	226	1623338453.0
174077	84	1623338502.0
174059	550	1623338713.0
174059	321	1623338732.0
174117	538	1623339574.0
174117	635	1623339652.0
168296	90	1623340084.0
168296	92	1623340195.0
168296	88	1623340231.0
168296	87	1623340257.0
174127	175	1623340132.0
174127	354	1623340186.0
174127	147	1623340204.0
174127	138	1623340217.0
174127	92	1623340235.0
132808	87	1623340540.0
132808	153	1623340584.0
132808	630	1623340594.0
144960	82	1623340746.0
144960	83	1623340908.0
173768	321	1623341052.0
173768	325	1623341067.0
148794	550	1623341124.0
148794	324	1623341152.0
148794	550	1623342423.0
148794	324	1623343078.0
174155	95	1623341388.0
174155	27	1623341566.0
173168	87	1623341578.0
173168	428	1623341731.0
174153	2	1623341603.0
174153	441	1623341631.0
174164	226	1623342048.0
174164	212	1623342054.0
174164	88	1623342064.0
174164	79	1623342081.0
174166	324	1623342057.0
174166	325	1623342111.0
174166	322	1623342121.0
174166	324	1623342132.0
103267	508	1623342152.0
103267	500	1623342589.0
103267	630	1623344142.0
134614	88	1623342596.0
134614	629	1623342660.0
134614	223	1623342929.0
174190	90	1623342647.0
174190	223	1623343201.0
174190	226	1623343236.0
174192	87	1623342750.0
174192	88	1623342779.0
174201	90	1623343277.0
174201	138	1623343609.0
85144	94	1623343629.0
85144	441	1623343746.0
36820	225	1623343742.0
36820	228	1623343847.0
36820	199	1623344142.0
174219	87	1623343820.0
174219	88	1623343906.0
174227	415	1623344252.0
174227	87	1623344374.0
174172	629	1623344430.0
174172	628	1623344785.0
174238	245	1623344507.0
174238	428	1623344526.0
174238	234	1623344547.0
174238	226	1623344568.0
174238	193	1623344578.0
174238	181	1623344601.0
174238	198	1623344616.0
174238	243	1623344632.0
174238	428	1623344635.0
174238	251	1623344673.0
174243	84	1623344773.0
174243	79	1623344810.0
174243	90	1623344840.0
174243	139	1623344887.0
174243	147	1623344907.0
174258	145	1623345208.0
174258	353	1623345273.0
174258	87	1623345309.0
174258	628	1623345343.0
174258	86	1623345402.0
134766	628	1623345477.0
134766	629	1623345588.0
13454	212	1623345552.0
13454	138	1623345710.0
135526	223	1623345562.0
135526	226	1623345587.0
135526	212	1623345601.0
174266	92	1623345944.0
174266	88	1623345957.0
173811	82	1623346197.0
173811	88	1623346211.0
173811	92	1623346239.0
127076	236	1623346578.0
127076	138	1623346643.0
127076	405	1623346855.0
127076	442	1623346870.0
174239	243	1623347016.0
174239	193	1623347028.0
174309	629	1623347565.0
174309	87	1623347725.0
174313	90	1623347611.0
174313	87	1623347632.0
8356	415	1623348225.0
8356	153	1623348482.0
8356	354	1623348695.0
8356	153	1623348805.0
174333	223	1623348379.0
174333	138	1623348407.0
174333	212	1623348451.0
174333	629	1623348492.0
134265	88	1623348501.0
134265	86	1623348786.0
68858	325	1623348610.0
68858	324	1623348627.0
150679	90	1623348743.0
150679	223	1623348764.0
174343	87	1623348927.0
174343	413	1623349034.0
174350	550	1623349311.0
174350	132	1623349837.0
174364	223	1623349423.0
174364	212	1623349425.0
174364	251	1623349498.0
174364	428	1623349509.0
174364	442	1623349509.0
174364	220	1623349543.0
174364	212	1623349547.0
174364	405	1623349574.0
174364	179	1623349592.0
174364	178	1623349594.0
174364	173	1623349594.0
174364	404	1623349601.0
174381	138	1623349835.0
174381	223	1623350084.0
174382	415	1623349856.0
174382	88	1623349876.0
132317	630	1623350032.0
132317	629	1623351532.0
135091	87	1623350212.0
135091	415	1623350408.0
96954	223	1623350219.0
96954	245	1623350240.0
156722	321	1623350267.0
156722	322	1623350657.0
100094	630	1623350535.0
100094	87	1623350564.0
100094	630	1623350642.0
174375	79	1623350625.0
174375	226	1623350693.0
174403	87	1623350817.0
174403	92	1623351019.0
174386	223	1623350853.0
174386	212	1623350890.0
174259	87	1623350911.0
174259	86	1623350934.0
174406	175	1623351095.0
174406	88	1623351157.0
174406	90	1623351215.0
87575	223	1623351388.0
87575	226	1623351482.0
87575	212	1623351565.0
87575	92	1623351621.0
174319	251	1623351433.0
174319	373	1623351785.0
174319	181	1623353219.0
174319	145	1623353253.0
174419	147	1623351512.0
174419	153	1623351534.0
97490	612	1623352127.0
97490	536	1623352225.0
97490	529	1623352249.0
97490	535	1623352290.0
97490	611	1623352372.0
97490	26	1623352553.0
160553	7	1623352302.0
160553	6	1623352330.0
174442	341	1623352642.0
174442	550	1623353520.0
124325	400	1623352871.0
124325	338	1623352879.0
86065	628	1623352944.0
86065	86	1623352996.0
139694	324	1623353165.0
139694	325	1623353175.0
174457	87	1623353432.0
174457	90	1623353555.0
174457	87	1623353840.0
145768	83	1623353508.0
145768	73	1623353523.0
145768	82	1623353544.0
145768	83	1623353562.0
130031	87	1623353711.0
130031	415	1623353731.0
130031	413	1623353745.0
126648	88	1623353962.0
126648	87	1623354003.0
126648	88	1623354023.0
126648	629	1623354056.0
126648	88	1623354783.0
126648	629	1623354851.0
126648	88	1623355055.0
174463	28	1623353976.0
174463	29	1623353987.0
173268	94	1623354116.0
173268	37	1623354189.0
174473	245	1623354411.0
174473	251	1623354485.0
174473	217	1623354576.0
174473	427	1623354597.0
174473	181	1623354702.0
174473	145	1623354749.0
174473	461	1623354818.0
174473	360	1623354832.0
174473	373	1623354856.0
174473	372	1623354873.0
174473	251	1623355013.0
174473	245	1623355040.0
174473	181	1623355093.0
174473	145	1623355111.0
174404	153	1623354531.0
174404	87	1623354638.0
173945	630	1623354691.0
173945	629	1623354722.0
174484	212	1623355214.0
174484	223	1623355252.0
17486	88	1623355482.0
17486	87	1623355507.0
17486	88	1623355545.0
17486	87	1623355770.0
174488	71	1623355524.0
174488	333	1623355617.0
153928	87	1623355799.0
153928	629	1623355957.0
172459	78	1623356251.0
172459	145	1623356327.0
174505	90	1623356345.0
174505	83	1623356455.0
174505	79	1623356475.0
130535	251	1623357675.0
130535	236	1623358184.0
130535	68	1623358391.0
130535	153	1623358516.0
120623	223	1623357879.0
120623	212	1623357907.0
174531	138	1623358329.0
174531	225	1623358342.0
174531	138	1623358434.0
174531	225	1623358455.0
174531	223	1623358482.0
157612	602	1623358424.0
157612	495	1623358502.0
157612	76	1623358624.0
174542	446	1623358909.0
174542	423	1623358920.0
174542	415	1623358926.0
20664	324	1623359009.0
20664	321	1623359020.0
174469	87	1623359163.0
174469	413	1623359213.0
174469	92	1623359228.0
174545	223	1623359177.0
174545	212	1623359220.0
174545	223	1623359701.0
73591	223	1623359441.0
73591	413	1623359538.0
73591	189	1623359577.0
73591	414	1623359599.0
174485	212	1623359491.0
174485	223	1623359494.0
174551	88	1623359634.0
174551	87	1623359660.0
102535	223	1623360825.0
102535	226	1623360854.0
102535	92	1623360926.0
102535	212	1623361012.0
102535	223	1623361041.0
102535	92	1623361111.0
102535	223	1623361252.0
174576	153	1623361136.0
174576	223	1623361237.0
174583	88	1623361500.0
174583	212	1623361603.0
174570	76	1623361952.0
174570	101	1623361988.0
97479	551	1623363148.0
97479	542	1623363212.0
97479	541	1623363413.0
97479	542	1623363448.0
174589	223	1623363340.0
174589	226	1623363378.0
174589	212	1623363403.0
174589	138	1623363561.0
174589	175	1623363586.0
174589	504	1623363654.0
174589	627	1623363806.0
141844	226	1623364270.0
141844	212	1623364286.0
174595	223	1623365033.0
174595	81	1623365105.0
174596	223	1623365130.0
174596	138	1623365160.0
174594	145	1623369796.0
174594	629	1623369839.0
174606	223	1623378034.0
174606	212	1623378227.0
174617	223	1623386395.0
174617	226	1623386442.0
128278	226	1623387632.0
128278	212	1623387820.0
128278	226	1623387831.0
140206	223	1623388132.0
140206	503	1623388507.0
174624	223	1623388350.0
174624	226	1623388373.0
121706	245	1623389344.0
121706	246	1623389356.0
121706	409	1623389433.0
172634	226	1623389593.0
172634	321	1623389637.0
172634	542	1623389684.0
172634	69	1623389825.0
174521	507	1623390082.0
174521	602	1623390138.0
86001	56	1623390636.0
86001	441	1623390698.0
86001	32	1623390858.0
86001	498	1623390928.0
86001	33	1623391084.0
86001	55	1623391174.0
174654	415	1623390770.0
174654	88	1623390784.0
174654	87	1623390848.0
173666	501	1623391495.0
173666	441	1623391506.0
174677	87	1623391840.0
174677	629	1623391923.0
174676	72	1623391845.0
174676	507	1623391894.0
173807	87	1623393150.0
173807	415	1623394895.0
32543	553	1623393780.0
32543	536	1623393794.0
11411	603	1623394320.0
11411	605	1623394344.0
11411	606	1623394353.0
11411	609	1623394365.0
11411	493	1623394522.0
11411	495	1623394555.0
11411	631	1623394783.0
11411	601	1623394816.0
11411	536	1623394844.0
84285	245	1623394566.0
84285	483	1623394913.0
5053	584	1623394608.0
5053	587	1623394683.0
89938	325	1623394975.0
89938	324	1623395012.0
147818	534	1623395093.0
147818	532	1623395125.0
147818	533	1623395136.0
124966	223	1623395215.0
124966	226	1623395262.0
124966	629	1623395325.0
174418	629	1623395578.0
174418	630	1623395599.0
116130	136	1623395736.0
116130	132	1623395751.0
31379	83	1623396106.0
31379	91	1623396135.0
31379	82	1623396218.0
31379	85	1623396324.0
128239	393	1623396335.0
128239	341	1623396371.0
131205	258	1623396509.0
131205	259	1623396665.0
131205	257	1623396886.0
131205	254	1623397152.0
131205	260	1623398003.0
131205	261	1623398193.0
131205	262	1623398549.0
131205	263	1623398801.0
131205	255	1623399161.0
131205	256	1623399370.0
93516	497	1623396862.0
93516	639	1623396941.0
93516	494	1623397247.0
93516	639	1623397349.0
155387	88	1623397083.0
155387	415	1623397112.0
147691	413	1623397132.0
147691	87	1623397267.0
140920	212	1623397297.0
140920	130	1623397364.0
140920	49	1623397416.0
140920	54	1623397449.0
53659	87	1623397333.0
53659	428	1623397427.0
53659	87	1623397589.0
157026	212	1623397722.0
157026	223	1623397732.0
109833	72	1623397745.0
109833	83	1623398010.0
109833	90	1623398430.0
22386	534	1623397901.0
22386	497	1623397914.0
174852	87	1623398054.0
174852	88	1623398070.0
174852	92	1623398094.0
174852	353	1623398142.0
174852	138	1623398160.0
174852	87	1623398182.0
1469	169	1623398064.0
1469	92	1623398115.0
159859	584	1623398189.0
159859	488	1623398270.0
37986	223	1623398195.0
37986	138	1623398212.0
37986	212	1623398272.0
132785	7	1623398243.0
132785	93	1623399860.0
132785	19	1623399958.0
132785	31	1623400661.0
174862	483	1623398348.0
174862	91	1623398533.0
174833	441	1623398412.0
174833	321	1623398434.0
174833	550	1623398450.0
109727	82	1623398502.0
109727	83	1623398537.0
174866	212	1623398758.0
174866	226	1623398766.0
174866	223	1623398777.0
60096	242	1623398781.0
60096	508	1623398800.0
60096	241	1623398913.0
60096	243	1623398986.0
60096	226	1623399124.0
174891	226	1623399220.0
174891	223	1623399242.0
174894	629	1623399294.0
174894	630	1623400453.0
174894	629	1623400514.0
174802	91	1623399712.0
174802	84	1623399736.0
174802	88	1623399774.0
174802	212	1623399857.0
174914	323	1623399878.0
174914	325	1623399887.0
149256	341	1623400282.0
149256	441	1623400619.0
149256	341	1623400635.0
149256	441	1623400683.0
174886	587	1623400335.0
174886	584	1623400371.0
174886	492	1623400460.0
174930	251	1623400387.0
174930	245	1623400454.0
9323	253	1623400401.0
9323	248	1623400431.0
9323	247	1623400515.0
9323	68	1623400578.0
9323	69	1623400604.0
25441	483	1623400731.0
25441	91	1623401324.0
28062	536	1623401223.0
28062	493	1623401270.0
140028	260	1623401264.0
140028	261	1623401402.0
143240	415	1623401319.0
143240	87	1623401336.0
174980	321	1623401548.0
174980	322	1623401568.0
174985	223	1623401792.0
174985	147	1623401840.0
174985	174	1623401895.0
174985	354	1623401908.0
110814	415	1623402068.0
110814	428	1623402094.0
110814	87	1623402124.0
28537	633	1623402278.0
28537	497	1623402386.0
91855	483	1623402305.0
91855	91	1623402313.0
142753	87	1623402468.0
142753	85	1623402639.0
173416	71	1623402620.0
173416	226	1623402983.0
175012	415	1623402738.0
175012	90	1623402774.0
44788	81	1623403125.0
44788	85	1623403138.0
44788	145	1623403214.0
44788	86	1623403249.0
123758	495	1623403264.0
123758	587	1623403280.0
175028	87	1623403276.0
175028	428	1623403363.0
175029	86	1623403324.0
175029	145	1623403330.0
175029	81	1623403468.0
101957	212	1623403476.0
101957	223	1623403500.0
151465	89	1623403578.0
151465	101	1623403663.0
151465	89	1623404352.0
175038	415	1623403590.0
175038	428	1623403603.0
175038	413	1623403657.0
30484	354	1623403660.0
30484	175	1623403676.0
30484	517	1623403716.0
30484	223	1623403757.0
30484	169	1623403778.0
171721	79	1623403726.0
171721	223	1623403790.0
141084	236	1623403861.0
141084	226	1623403881.0
141084	236	1623403907.0
171000	560	1623403864.0
171000	559	1623403889.0
171000	554	1623403933.0
171000	559	1623403943.0
171000	536	1623404068.0
171000	639	1623404194.0
171000	536	1623404282.0
168757	223	1623403889.0
168757	79	1623404102.0
128838	66	1623404149.0
128838	68	1623404211.0
128838	66	1623404258.0
121707	258	1623404293.0
121707	261	1623404341.0
121707	262	1623404377.0
121707	263	1623404412.0
121707	255	1623404425.0
121707	256	1623404442.0
121707	255	1623404456.0
121707	256	1623404754.0
121707	258	1623404777.0
121707	259	1623404787.0
121707	257	1623404808.0
121707	254	1623404834.0
121707	257	1623404909.0
121707	260	1623405134.0
100453	630	1623404333.0
100453	81	1623404423.0
45056	325	1623404339.0
45056	324	1623404406.0
173658	78	1623404385.0
173658	88	1623404439.0
149157	87	1623404424.0
149157	428	1623404576.0
149157	87	1623405043.0
175064	497	1623404520.0
175064	493	1623404562.0
175064	495	1623404694.0
175064	536	1623404793.0
42666	212	1623404571.0
42666	226	1623404622.0
175072	629	1623404670.0
175072	92	1623404779.0
175069	507	1623404728.0
175069	81	1623404759.0
17921	415	1623404932.0
17921	87	1623404975.0
21202	88	1623405015.0
21202	223	1623405268.0
21202	212	1623405280.0
21202	66	1623405311.0
21202	138	1623405362.0
21202	212	1623406048.0
21202	138	1623406067.0
175079	88	1623405061.0
175079	630	1623405274.0
174667	582	1623405143.0
174667	536	1623405185.0
71327	175	1623405508.0
71327	251	1623405911.0
71327	181	1623406091.0
71327	234	1623406125.0
71327	236	1623406153.0
71327	369	1623406199.0
71327	368	1623406241.0
71327	369	1623406285.0
71327	166	1623406314.0
71327	145	1623406337.0
71327	155	1623406375.0
71327	130	1623406405.0
71327	181	1623406652.0
71327	369	1623406700.0
168067	639	1623405637.0
168067	494	1623405857.0
121155	226	1623405703.0
121155	212	1623405829.0
121155	223	1623406164.0
121155	153	1623406332.0
121155	442	1623406373.0
121155	153	1623406438.0
175039	87	1623405893.0
175039	92	1623406066.0
175039	88	1623406082.0
62671	634	1623405987.0
62671	635	1623406238.0
62671	634	1623406375.0
5804	493	1623406046.0
5804	497	1623406059.0
5804	487	1623406097.0
5804	76	1623406246.0
5804	497	1623406318.0
59958	587	1623406111.0
59958	497	1623406168.0
175049	611	1623406136.0
175049	559	1623406170.0
175049	552	1623406203.0
175049	560	1623406356.0
125206	494	1623406183.0
125206	493	1623406201.0
43925	499	1623406300.0
43925	500	1623406307.0
78617	86	1623406558.0
78617	223	1623406637.0
78617	142	1623406693.0
108273	532	1623406649.0
108273	534	1623406937.0
39076	223	1623406753.0
39076	226	1623406759.0
39076	212	1623406763.0
39076	334	1623406790.0
39076	356	1623406802.0
39076	174	1623406815.0
39076	138	1623406828.0
39076	503	1623406926.0
175132	431	1623407039.0
175132	432	1623407062.0
175132	433	1623407077.0
27690	85	1623407302.0
27690	86	1623407322.0
175141	132	1623407428.0
175141	79	1623407492.0
116827	30	1623407547.0
116827	330	1623407888.0
168259	138	1623407559.0
168259	88	1623407578.0
168259	223	1623407611.0
168259	212	1623407665.0
168259	138	1623407783.0
168259	223	1623407827.0
168259	88	1623407848.0
168259	223	1623408042.0
175145	87	1623407644.0
175145	69	1623407674.0
175145	92	1623407692.0
175145	72	1623407702.0
175145	629	1623407735.0
175145	627	1623407765.0
175145	84	1623407788.0
126019	499	1623407777.0
126019	350	1623407833.0
101259	356	1623407953.0
101259	92	1623407985.0
175153	508	1623408038.0
175153	429	1623408060.0
175157	223	1623408089.0
175157	212	1623408107.0
175157	88	1623408174.0
175157	223	1623408260.0
175157	212	1623408271.0
175162	86	1623408512.0
175162	85	1623408681.0
175162	132	1623408760.0
175164	87	1623408555.0
175164	90	1623408619.0
175164	629	1623408691.0
175171	341	1623408663.0
175171	441	1623408723.0
139821	132	1623408817.0
139821	80	1623408883.0
139821	79	1623408898.0
139821	132	1623408945.0
139854	175	1623408865.0
139854	79	1623409860.0
111689	251	1623409034.0
111689	253	1623409368.0
175196	212	1623409540.0
175196	226	1623409554.0
175196	223	1623409563.0
156966	96	1623409573.0
156966	95	1623409631.0
175202	91	1623409680.0
175202	223	1623409694.0
175202	226	1623409711.0
175202	627	1623409892.0
148986	483	1623410041.0
148986	226	1623410054.0
148986	447	1623410153.0
148986	238	1623410176.0
121708	450	1623410056.0
121708	451	1623410307.0
121708	452	1623410322.0
121708	374	1623410488.0
121708	375	1623410506.0
175220	223	1623410109.0
175220	92	1623410150.0
175220	630	1623410198.0
146420	91	1623410202.0
146420	223	1623410256.0
146420	81	1623410349.0
146420	79	1623410389.0
146420	80	1623410398.0
170455	79	1623410231.0
170455	80	1623410319.0
175222	353	1623410317.0
175222	85	1623410379.0
116031	534	1623410439.0
116031	533	1623410474.0
32851	494	1623410486.0
32851	493	1623410503.0
175232	223	1623410696.0
175232	212	1623410823.0
175232	138	1623410959.0
36259	550	1623410865.0
36259	341	1623411571.0
36259	441	1623411591.0
36259	341	1623411607.0
36259	501	1623411628.0
175249	73	1623410945.0
175249	82	1623410970.0
175246	88	1623410947.0
175246	82	1623410995.0
175246	630	1623411029.0
175255	226	1623411141.0
175255	223	1623411163.0
26189	88	1623411227.0
26189	84	1623411319.0
98685	425	1623411299.0
98685	408	1623411447.0
125143	326	1623411323.0
125143	323	1623411341.0
125143	326	1623411382.0
105086	226	1623411366.0
105086	212	1623411374.0
105086	226	1623411443.0
105086	223	1623411458.0
105086	212	1623411474.0
89826	483	1623411429.0
89826	91	1623411532.0
175257	92	1623411498.0
175257	223	1623411659.0
175257	92	1623411747.0
175257	175	1623411864.0
175257	153	1623411938.0
175129	341	1623411535.0
175129	441	1623411565.0
166927	493	1623411723.0
166927	610	1623411810.0
116644	85	1623411904.0
116644	223	1623412172.0
116644	212	1623412215.0
175275	138	1623411962.0
175275	223	1623412104.0
150043	500	1623412062.0
150043	76	1623412079.0
150043	638	1623412162.0
150043	347	1623412263.0
150043	602	1623412319.0
150043	589	1623412347.0
150043	638	1623412454.0
134991	87	1623412065.0
134991	415	1623412104.0
139822	80	1623412227.0
139822	132	1623413850.0
171339	354	1623412415.0
171339	145	1623412456.0
175050	1	1623412441.0
175050	611	1623413056.0
175050	19	1623413741.0
175050	30	1623413768.0
175050	3	1623413810.0
175050	24	1623413969.0
175050	552	1623413997.0
175050	553	1623414014.0
175050	612	1623414030.0
175050	582	1623414074.0
175050	602	1623414107.0
175290	82	1623412561.0
175290	83	1623413229.0
175290	584	1623413286.0
175290	86	1623413494.0
175294	425	1623412703.0
175294	446	1623412931.0
175293	428	1623412813.0
175293	84	1623412891.0
82614	223	1623412834.0
82614	212	1623412854.0
82614	223	1623412903.0
82614	226	1623413154.0
68803	88	1623412868.0
68803	223	1623412895.0
78041	493	1623413086.0
78041	492	1623413541.0
175301	189	1623413143.0
175301	226	1623413165.0
160153	53	1623413192.0
160153	136	1623413474.0
175309	82	1623413383.0
175309	90	1623413394.0
175296	494	1623413401.0
175296	495	1623413545.0
106915	321	1623413591.0
106915	323	1623413668.0
106915	325	1623413687.0
106915	341	1623414010.0
106915	325	1623414401.0
106915	324	1623414444.0
175313	226	1623413643.0
175313	629	1623414164.0
175313	226	1623414987.0
175306	138	1623413707.0
175306	223	1623413759.0
175306	245	1623414325.0
175322	88	1623414000.0
175322	575	1623414888.0
175338	629	1623414048.0
175338	627	1623414115.0
175338	464	1623415727.0
158672	223	1623414060.0
158672	84	1623414137.0
143327	83	1623414146.0
143327	82	1623414158.0
105212	81	1623414223.0
105212	422	1623414248.0
105212	80	1623414281.0
105212	79	1623414286.0
105212	80	1623414379.0
105212	81	1623414407.0
173946	536	1623414248.0
173946	639	1623414293.0
173946	493	1623414315.0
173946	76	1623414400.0
173946	536	1623414431.0
131207	462	1623414267.0
131207	463	1623414539.0
131207	443	1623414898.0
131207	259	1623414938.0
131207	261	1623416179.0
131207	260	1623416240.0
131729	251	1623414460.0
131729	253	1623414521.0
47076	223	1623414508.0
47076	212	1623414678.0
47076	138	1623414697.0
47076	223	1623414717.0
47076	212	1623414749.0
47076	223	1623414767.0
175353	87	1623414520.0
175353	226	1623415081.0
27915	92	1623414567.0
27915	88	1623414592.0
120256	534	1623414694.0
120256	533	1623414709.0
120256	633	1623414748.0
49410	83	1623414712.0
49410	82	1623414766.0
157440	212	1623414856.0
157440	138	1623414887.0
157440	223	1623415006.0
98555	145	1623414943.0
98555	251	1623414999.0
98555	252	1623415390.0
98555	251	1623415406.0
151506	88	1623415408.0
151506	87	1623415420.0
175391	415	1623415434.0
175391	87	1623415478.0
175383	90	1623415459.0
175383	138	1623415662.0
175383	212	1623415779.0
175383	79	1623415801.0
175383	212	1623415854.0
175400	91	1623416144.0
175400	483	1623416227.0
138677	82	1623416201.0
138677	630	1623416465.0
161687	92	1623416272.0
161687	88	1623416288.0
161687	630	1623416501.0
171851	323	1623416246.0
171851	324	1623416255.0
171851	321	1623416528.0
171851	322	1623416538.0
64283	226	1623416268.0
64283	212	1623416303.0
64283	226	1623416330.0
175409	226	1623416356.0
175409	147	1623416545.0
94805	1	1623416567.0
94805	90	1623418196.0
94805	1	1623419686.0
175428	87	1623416814.0
175428	88	1623416878.0
175428	415	1623416968.0
175428	87	1623417100.0
175426	226	1623416959.0
175426	627	1623417135.0
175426	628	1623417159.0
128070	79	1623416998.0
128070	420	1623417120.0
128070	81	1623417300.0
175435	145	1623417099.0
175435	628	1623417211.0
175444	138	1623417239.0
175444	223	1623417293.0
175444	212	1623417385.0
175444	226	1623417441.0
175444	138	1623417507.0
175444	223	1623417695.0
175444	138	1623417738.0
175444	212	1623417814.0
175443	226	1623417382.0
175443	412	1623418031.0
175443	226	1623418297.0
175443	447	1623418389.0
175443	92	1623418779.0
138882	79	1623417421.0
138882	226	1623417485.0
128177	87	1623417753.0
128177	226	1623418065.0
175464	92	1623417847.0
175464	175	1623417996.0
175464	518	1623418061.0
175464	78	1623418147.0
170758	73	1623418018.0
170758	353	1623418269.0
170758	83	1623418297.0
170758	90	1623418305.0
27765	553	1623418072.0
27765	608	1623418134.0
175470	323	1623418103.0
175470	325	1623418137.0
93823	223	1623418168.0
93823	84	1623418297.0
175476	88	1623418230.0
175476	92	1623418354.0
31561	138	1623418484.0
31561	169	1623418619.0
31561	223	1623418868.0
31561	169	1623418996.0
31561	169	1623419239.0
115219	589	1623418715.0
115219	588	1623418846.0
115219	589	1623418899.0
96790	536	1623418822.0
96790	609	1623418989.0
107312	415	1623418969.0
107312	87	1623418992.0
175489	245	1623418995.0
175489	130	1623419112.0
88741	88	1623419480.0
88741	92	1623419572.0
88741	88	1623419583.0
175434	629	1623419558.0
175434	628	1623419738.0
175310	333	1623419819.0
175310	334	1623419839.0
139732	84	1623420125.0
139732	79	1623420162.0
141291	497	1623420357.0
141291	625	1623420492.0
108869	181	1623420496.0
108869	223	1623420515.0
108869	212	1623420529.0
108869	223	1623420602.0
