SessionId	ItemId	Time
47333	258	1628657950.0
47333	433	1628658067.0
47333	354	1628658196.0
47333	356	1628658211.0
47333	223	1628658319.0
47333	260	1628659833.0
35925	534	1628657967.0
35925	532	1628658183.0
121659	431	1628658284.0
121659	245	1628658366.0
121659	223	1628658472.0
265584	334	1628658348.0
265584	333	1628658393.0
12828	258	1628658547.0
12828	243	1628658561.0
12828	251	1628658595.0
69661	334	1628658561.0
69661	629	1628658891.0
128439	515	1628658581.0
128439	452	1628658669.0
265586	331	1628658796.0
265586	243	1628658815.0
265171	87	1628658929.0
265171	132	1628659051.0
114085	333	1628659070.0
114085	251	1628660417.0
265598	243	1628659333.0
265598	260	1628659381.0
265598	258	1628659399.0
265598	223	1628659425.0
265599	432	1628659387.0
265599	260	1628659424.0
265599	258	1628659443.0
265599	245	1628659488.0
265599	251	1628659518.0
265599	243	1628659532.0
265599	234	1628659560.0
265599	223	1628659633.0
265599	368	1628659700.0
26947	432	1628659409.0
26947	433	1628659431.0
26947	260	1628659490.0
26947	223	1628659527.0
26947	368	1628659650.0
26947	425	1628659810.0
26947	429	1628659913.0
26947	431	1628659946.0
26947	427	1628659971.0
26947	425	1628660008.0
26947	426	1628660042.0
26947	431	1628660066.0
26947	433	1628660095.0
149581	258	1628659488.0
149581	226	1628659541.0
265605	212	1628659988.0
265605	214	1628660007.0
5719	432	1628660116.0
5719	260	1628660150.0
5719	258	1628660194.0
5719	245	1628660209.0
5719	251	1628660222.0
5719	243	1628660257.0
5719	236	1628660300.0
5719	214	1628660327.0
5719	193	1628660362.0
5719	198	1628660399.0
5719	174	1628660445.0
5719	155	1628660514.0
82623	212	1628660159.0
82623	223	1628660166.0
265606	342	1628660366.0
265606	346	1628660439.0
265612	473	1628660369.0
265612	258	1628660450.0
265612	174	1628660550.0
265612	368	1628660563.0
265612	369	1628660571.0
265612	153	1628660610.0
13751	212	1628660472.0
13751	92	1628660549.0
13751	88	1628660592.0
265609	76	1628660509.0
265609	630	1628660695.0
265609	73	1628661097.0
96879	258	1628660725.0
96879	260	1628660759.0
143758	258	1628660741.0
143758	236	1628660792.0
143758	214	1628660818.0
143758	174	1628660849.0
265618	243	1628660811.0
265618	181	1628660869.0
257400	87	1628660845.0
257400	413	1628660989.0
257400	189	1628661058.0
257400	412	1628661084.0
257400	87	1628661119.0
257400	630	1628661156.0
257400	629	1628661181.0
257400	87	1628661664.0
48494	462	1628660958.0
48494	260	1628660986.0
62363	536	1628660971.0
62363	497	1628661002.0
62363	495	1628661105.0
62363	497	1628661193.0
265644	234	1628660981.0
265644	236	1628661013.0
265644	353	1628661057.0
265644	258	1628661118.0
265644	433	1628661170.0
232335	536	1628661156.0
232335	587	1628661267.0
27330	78	1628661236.0
27330	73	1628661267.0
192450	234	1628661454.0
192450	243	1628661471.0
192450	198	1628661503.0
192450	368	1628661513.0
192450	166	1628661525.0
192450	145	1628661557.0
192450	353	1628661572.0
192450	155	1628661600.0
265655	260	1628661706.0
265655	258	1628661726.0
265655	245	1628661758.0
265655	243	1628661766.0
265655	234	1628661785.0
265655	236	1628661792.0
265655	223	1628661801.0
265655	226	1628661808.0
265655	214	1628661816.0
2964	223	1628661753.0
2964	226	1628661799.0
2964	212	1628661814.0
265658	258	1628661798.0
265658	251	1628661901.0
265658	243	1628661910.0
265658	234	1628661922.0
265658	236	1628661934.0
265658	212	1628661973.0
265658	174	1628662028.0
82792	260	1628662150.0
82792	258	1628662169.0
82792	245	1628662201.0
82792	243	1628662217.0
82792	234	1628662260.0
82792	433	1628662286.0
82792	236	1628662465.0
82792	214	1628662486.0
82792	198	1628662507.0
82792	155	1628662533.0
222939	3	1628662386.0
222939	609	1628662397.0
265675	260	1628662407.0
265675	243	1628662433.0
265675	433	1628662510.0
112394	82	1628662525.0
112394	130	1628662844.0
112394	226	1628662963.0
112394	223	1628662987.0
112394	226	1628663018.0
112394	84	1628663214.0
133058	258	1628662627.0
133058	260	1628662636.0
56923	223	1628662761.0
56923	212	1628662777.0
56923	138	1628662814.0
258317	80	1628662764.0
258317	515	1628662794.0
258317	145	1628662812.0
265680	333	1628662814.0
265680	323	1628662893.0
265680	321	1628662913.0
265685	321	1628662887.0
265685	322	1628662934.0
75108	333	1628662924.0
75108	334	1628662979.0
75108	245	1628663034.0
75108	226	1628663109.0
75108	223	1628663156.0
75108	212	1628663198.0
75108	441	1628663293.0
75108	223	1628663749.0
113651	212	1628663021.0
113651	138	1628663070.0
91787	334	1628663149.0
91787	333	1628663189.0
27379	632	1628663175.0
27379	600	1628663189.0
18838	258	1628663276.0
18838	245	1628663291.0
18838	251	1628663344.0
18838	243	1628663365.0
18838	234	1628663385.0
18838	236	1628663418.0
18838	223	1628663478.0
265695	251	1628663328.0
265695	174	1628663373.0
265695	166	1628663384.0
15649	536	1628663368.0
15649	586	1628663410.0
265694	460	1628663449.0
265694	245	1628663590.0
265694	460	1628663739.0
26432	334	1628663467.0
26432	333	1628663481.0
264228	400	1628663522.0
264228	401	1628663689.0
24081	333	1628663607.0
24081	334	1628663635.0
265372	251	1628663677.0
265372	261	1628663706.0
265372	258	1628663733.0
265372	469	1628663773.0
265372	212	1628663842.0
265372	226	1628663854.0
265372	223	1628663878.0
77049	223	1628663788.0
77049	260	1628663817.0
77049	258	1628663858.0
77049	243	1628663876.0
77049	236	1628663886.0
77049	226	1628663897.0
77049	214	1628663904.0
77049	251	1628663920.0
77049	258	1628663932.0
132156	71	1628663892.0
132156	70	1628663991.0
132156	71	1628664011.0
117088	638	1628664001.0
117088	405	1628664387.0
265607	342	1628664044.0
265607	346	1628664060.0
265607	530	1628664084.0
265607	346	1628664199.0
102132	321	1628664147.0
102132	322	1628664158.0
265711	226	1628664228.0
265711	223	1628664246.0
265711	212	1628664259.0
25085	88	1628664236.0
25085	223	1628664410.0
265712	243	1628664284.0
265712	214	1628664339.0
265715	443	1628664449.0
265715	468	1628664505.0
265715	462	1628664599.0
255505	223	1628664756.0
255505	84	1628664872.0
255505	353	1628664907.0
201842	258	1628664805.0
201842	245	1628664841.0
201842	432	1628664882.0
11787	468	1628664900.0
11787	254	1628665214.0
11787	264	1628665315.0
11787	228	1628665380.0
265733	245	1628665013.0
265733	243	1628665026.0
265733	251	1628665043.0
265733	193	1628665074.0
135794	212	1628665022.0
135794	223	1628665205.0
9054	226	1628665093.0
9054	236	1628665203.0
9054	243	1628665246.0
9054	214	1628665292.0
9054	155	1628665399.0
9054	147	1628665432.0
9054	138	1628665488.0
9054	198	1628665528.0
9054	212	1628665555.0
9054	223	1628665571.0
9054	260	1628665653.0
265736	243	1628665182.0
265736	260	1628665196.0
63340	433	1628665368.0
63340	251	1628665406.0
63340	243	1628665419.0
63340	214	1628665463.0
63340	198	1628665497.0
63340	189	1628665518.0
63340	181	1628665537.0
63340	369	1628665554.0
265763	441	1628665680.0
265763	341	1628665708.0
168265	78	1628665695.0
168265	87	1628665713.0
265764	236	1628665758.0
265764	198	1628665787.0
265768	333	1628665855.0
265768	334	1628665880.0
265768	226	1628666137.0
265768	333	1628666423.0
265777	260	1628665943.0
265777	258	1628666002.0
265777	243	1628666110.0
30735	433	1628665987.0
30735	432	1628666023.0
30735	369	1628666090.0
30735	432	1628666121.0
30735	82	1628666397.0
30735	433	1628666572.0
30735	430	1628666780.0
30735	426	1628666819.0
30735	430	1628666848.0
30735	433	1628666957.0
82682	333	1628666038.0
82682	334	1628666054.0
245868	333	1628666051.0
245868	334	1628666081.0
95895	245	1628666090.0
95895	236	1628666122.0
264120	70	1628666194.0
264120	258	1628666878.0
22778	333	1628666299.0
22778	334	1628666355.0
260766	260	1628666334.0
260766	245	1628666349.0
260766	223	1628666361.0
260766	236	1628666415.0
260766	260	1628666440.0
260766	212	1628666529.0
260766	223	1628666561.0
140468	258	1628666343.0
140468	243	1628666377.0
140468	214	1628666403.0
265040	88	1628666345.0
265040	87	1628666377.0
265040	92	1628666494.0
136167	234	1628666376.0
136167	236	1628666445.0
136167	226	1628666479.0
136167	243	1628666488.0
136167	258	1628666521.0
136167	245	1628666565.0
136167	243	1628666596.0
136167	214	1628666608.0
136167	166	1628666639.0
136167	175	1628666813.0
136167	469	1628666881.0
136167	254	1628666920.0
136167	430	1628667014.0
265792	260	1628666446.0
265792	258	1628666455.0
247963	223	1628666468.0
247963	212	1628666529.0
57396	584	1628666478.0
57396	587	1628667004.0
57396	584	1628667088.0
265793	628	1628666492.0
265793	630	1628667413.0
265793	628	1628667681.0
261722	629	1628666512.0
261722	628	1628666643.0
34862	226	1628666523.0
34862	92	1628666593.0
104198	260	1628666528.0
104198	174	1628666566.0
104198	369	1628666580.0
104198	181	1628666597.0
104198	226	1628666621.0
104198	258	1628666660.0
104198	181	1628666683.0
265804	258	1628666700.0
265804	245	1628666715.0
60697	333	1628666729.0
60697	334	1628666757.0
265805	258	1628666770.0
265805	260	1628666837.0
252074	333	1628666788.0
252074	334	1628666811.0
63521	258	1628666820.0
63521	243	1628666868.0
56549	432	1628666867.0
56549	433	1628666879.0
56549	243	1628666896.0
101145	260	1628666897.0
101145	245	1628666922.0
101145	251	1628666936.0
101145	236	1628666958.0
101145	212	1628666975.0
101145	223	1628667011.0
136137	539	1628666929.0
136137	538	1628666938.0
11201	245	1628666950.0
11201	258	1628667016.0
11201	462	1628667058.0
11201	375	1628667110.0
224419	243	1628667017.0
224419	214	1628667028.0
265817	415	1628667022.0
265817	87	1628667042.0
128818	234	1628667023.0
128818	243	1628667036.0
128818	258	1628667059.0
128818	260	1628667069.0
128818	236	1628667087.0
128818	226	1628667106.0
128818	193	1628667126.0
265815	258	1628667034.0
265815	236	1628667073.0
265818	87	1628667037.0
265818	630	1628667118.0
147402	629	1628667097.0
147402	628	1628667164.0
91051	334	1628667158.0
91051	333	1628667193.0
265813	260	1628667214.0
265813	405	1628668110.0
265828	334	1628667412.0
265828	333	1628667454.0
265832	550	1628667436.0
265832	7	1628667589.0
121019	334	1628667460.0
121019	333	1628667478.0
212777	415	1628667536.0
212777	138	1628667561.0
49645	493	1628667604.0
49645	495	1628667671.0
49645	497	1628667708.0
49645	495	1628667852.0
16830	437	1628667622.0
16830	438	1628667662.0
125117	138	1628667643.0
125117	147	1628667667.0
125117	145	1628667684.0
125117	214	1628667745.0
125117	226	1628667755.0
125117	236	1628667768.0
125117	258	1628667805.0
265837	234	1628667689.0
265837	260	1628667755.0
265837	243	1628667793.0
265837	223	1628667806.0
265837	214	1628667850.0
265837	166	1628667888.0
72484	432	1628667724.0
72484	433	1628667738.0
72484	258	1628667756.0
72484	245	1628667773.0
72484	243	1628667797.0
72484	212	1628667951.0
72484	223	1628668022.0
46605	174	1628667732.0
46605	189	1628667749.0
46605	212	1628667873.0
46605	214	1628667884.0
46605	251	1628667905.0
260698	92	1628667736.0
260698	66	1628667792.0
260698	69	1628667804.0
260698	68	1628667812.0
264370	226	1628667740.0
264370	261	1628667786.0
264370	260	1628667856.0
246493	258	1628667833.0
246493	260	1628667889.0
74478	245	1628667835.0
74478	243	1628667878.0
74478	236	1628667916.0
74478	369	1628667956.0
64823	251	1628667899.0
64823	338	1628668074.0
64823	440	1628668122.0
64823	462	1628668345.0
64823	234	1628668452.0
64823	400	1628668582.0
105061	258	1628667934.0
105061	432	1628668014.0
265845	223	1628668001.0
265845	166	1628668059.0
265845	409	1628668098.0
265845	155	1628668141.0
41659	611	1628668017.0
41659	613	1628668033.0
41659	37	1628668451.0
41659	95	1628668477.0
41659	5	1628668694.0
120567	258	1628668095.0
120567	469	1628668102.0
120567	375	1628668110.0
120567	462	1628668167.0
120567	375	1628668204.0
6166	550	1628668139.0
6166	441	1628668157.0
6166	326	1628668208.0
265868	87	1628668262.0
265868	92	1628668466.0
265868	88	1628668488.0
147347	258	1628668321.0
147347	243	1628668351.0
147347	174	1628668422.0
35115	333	1628668340.0
35115	334	1628668365.0
35115	333	1628668389.0
265866	432	1628668365.0
265866	433	1628668370.0
265866	260	1628668383.0
265866	223	1628668392.0
265866	193	1628668439.0
265866	212	1628668864.0
248558	441	1628668429.0
248558	82	1628668533.0
54474	138	1628668495.0
54474	139	1628668539.0
54474	130	1628668570.0
54474	139	1628668606.0
144102	258	1628668509.0
144102	243	1628668547.0
244715	495	1628668523.0
244715	587	1628668863.0
27519	334	1628668601.0
27519	333	1628668619.0
101994	30	1628668609.0
101994	58	1628670301.0
101994	35	1628670552.0
265880	226	1628668614.0
265880	214	1628668623.0
265880	212	1628668637.0
265880	130	1628668757.0
265880	147	1628668804.0
265880	236	1628668831.0
79989	333	1628668619.0
79989	334	1628668664.0
79989	223	1628668800.0
79989	212	1628668825.0
79989	334	1628668930.0
262735	341	1628668623.0
262735	441	1628668674.0
262735	324	1628668778.0
148805	433	1628668625.0
148805	432	1628668641.0
148805	260	1628668781.0
85698	258	1628668654.0
85698	251	1628668670.0
85698	260	1628668727.0
265873	541	1628668691.0
265873	542	1628668738.0
145762	88	1628668726.0
145762	333	1628668792.0
19749	460	1628668741.0
19749	252	1628668792.0
265889	251	1628668821.0
265889	432	1628668863.0
265889	258	1628668905.0
265889	223	1628668968.0
265889	258	1628669064.0
62408	354	1628668838.0
62408	175	1628668858.0
62408	139	1628668867.0
6316	82	1628668873.0
6316	88	1628668895.0
85924	258	1628668947.0
85924	260	1628669003.0
85924	243	1628669044.0
85924	234	1628669071.0
85924	223	1628669095.0
85924	198	1628669135.0
85924	369	1628669160.0
85924	174	1628669204.0
85924	166	1628669241.0
85924	153	1628669385.0
85924	155	1628669398.0
85924	175	1628669412.0
85924	140	1628669443.0
85924	356	1628669492.0
265893	139	1628668975.0
265893	147	1628668984.0
265893	138	1628669025.0
265899	260	1628668984.0
265899	212	1628669037.0
265899	138	1628669177.0
265902	541	1628669123.0
265902	542	1628669161.0
138487	333	1628669160.0
138487	334	1628669175.0
265906	333	1628669185.0
265906	334	1628669216.0
18511	333	1628669207.0
18511	334	1628669247.0
18511	260	1628669508.0
18511	251	1628669548.0
18511	243	1628669603.0
18511	234	1628669623.0
70559	223	1628669331.0
70559	212	1628669395.0
265914	236	1628669439.0
265914	258	1628669458.0
265914	251	1628669473.0
265914	243	1628669486.0
265914	226	1628669506.0
265914	214	1628669523.0
265914	166	1628669564.0
265914	175	1628669573.0
265914	174	1628669634.0
265914	181	1628669654.0
265914	226	1628669672.0
265914	236	1628669686.0
265914	258	1628669718.0
265914	432	1628669731.0
265915	258	1628669450.0
265915	234	1628669521.0
265915	251	1628669553.0
265915	234	1628669602.0
65047	223	1628669461.0
65047	226	1628669577.0
257634	87	1628669474.0
257634	88	1628669477.0
236472	334	1628669551.0
236472	333	1628669576.0
230460	87	1628669658.0
230460	88	1628669699.0
92095	236	1628669687.0
92095	226	1628669707.0
131398	86	1628669694.0
131398	145	1628669712.0
107779	87	1628669703.0
107779	629	1628669766.0
133301	325	1628669725.0
133301	324	1628669754.0
265262	432	1628669895.0
265262	433	1628669922.0
265262	234	1628670112.0
265925	469	1628670121.0
265925	243	1628670240.0
265925	251	1628670299.0
25560	334	1628670129.0
25560	333	1628670173.0
18782	92	1628670187.0
18782	174	1628670246.0
18782	226	1628670276.0
112370	88	1628670318.0
112370	82	1628671233.0
265732	236	1628670621.0
265732	223	1628670669.0
55737	260	1628670668.0
55737	258	1628670706.0
55737	243	1628670724.0
55737	234	1628670756.0
55737	251	1628670779.0
55737	236	1628670813.0
55737	214	1628670837.0
265965	245	1628670706.0
265965	369	1628670749.0
113212	333	1628670780.0
113212	334	1628670805.0
265926	232	1628670794.0
265926	228	1628670825.0
224536	92	1628670846.0
224536	88	1628670880.0
64292	333	1628670854.0
64292	334	1628670879.0
265979	334	1628671067.0
265979	260	1628671144.0
11741	258	1628671090.0
11741	468	1628671279.0
265986	258	1628671152.0
265986	251	1628671184.0
265986	234	1628671192.0
265986	243	1628671203.0
265986	236	1628671238.0
265986	193	1628671257.0
265986	181	1628671269.0
171402	85	1628671365.0
171402	86	1628671387.0
171402	84	1628671449.0
266003	138	1628671416.0
266003	469	1628671436.0
266003	236	1628671460.0
266003	212	1628671528.0
266003	86	1628671568.0
266003	225	1628671685.0
265972	132	1628671448.0
265972	133	1628671640.0
265972	132	1628671741.0
265177	415	1628671493.0
265177	153	1628671518.0
265600	432	1628671570.0
265600	433	1628671601.0
265600	260	1628671624.0
265600	258	1628671633.0
265600	243	1628671659.0
265600	236	1628671677.0
265600	223	1628671694.0
265600	226	1628671703.0
265600	214	1628671719.0
265600	212	1628671728.0
265600	174	1628671757.0
265600	138	1628671790.0
265392	325	1628671672.0
265392	324	1628671680.0
265994	145	1628671695.0
265994	223	1628671974.0
265994	212	1628672002.0
266015	368	1628671828.0
266015	354	1628671936.0
101504	243	1628671797.0
101504	223	1628671831.0
101504	431	1628671884.0
101504	138	1628671892.0
101504	223	1628671915.0
96908	88	1628671826.0
96908	86	1628671844.0
96908	84	1628671898.0
96908	87	1628672156.0
101480	412	1628671976.0
101480	175	1628672217.0
101480	153	1628672376.0
101480	175	1628672470.0
101480	138	1628672504.0
101480	84	1628672546.0
101480	212	1628672592.0
101480	223	1628672623.0
101480	412	1628672656.0
13398	226	1628672073.0
13398	223	1628672106.0
13398	84	1628672175.0
266039	87	1628672089.0
266039	88	1628672106.0
266039	629	1628672187.0
258009	153	1628672187.0
258009	226	1628672263.0
92189	234	1628672222.0
92189	181	1628672312.0
266049	627	1628672259.0
266049	226	1628672308.0
266049	223	1628672327.0
266049	212	1628672351.0
266049	518	1628672464.0
266049	469	1628672544.0
266049	433	1628672576.0
134332	212	1628672264.0
134332	223	1628672328.0
134332	138	1628672351.0
134332	212	1628672367.0
144430	630	1628672303.0
144430	627	1628672668.0
144430	630	1628672690.0
266060	469	1628672429.0
266060	462	1628672506.0
266060	243	1628672541.0
266060	223	1628672655.0
266060	212	1628672759.0
266060	260	1628672866.0
129949	193	1628672613.0
129949	174	1628672630.0
129949	245	1628672670.0
129949	166	1628672756.0
266068	84	1628672696.0
266068	87	1628672738.0
266068	85	1628672772.0
266068	87	1628672796.0
266068	90	1628673599.0
266068	87	1628673617.0
266068	413	1628673728.0
61965	258	1628672734.0
61965	260	1628672838.0
61965	243	1628673014.0
61965	193	1628673054.0
266064	132	1628672755.0
266064	79	1628672920.0
266064	132	1628673615.0
266071	469	1628673029.0
266071	260	1628673693.0
260781	334	1628673083.0
260781	333	1628673128.0
260781	260	1628673180.0
266054	138	1628673110.0
266054	515	1628673266.0
147339	258	1628673129.0
147339	243	1628673146.0
147339	432	1628673202.0
147339	234	1628673240.0
58005	334	1628673238.0
58005	333	1628673267.0
465	487	1628673265.0
465	536	1628673360.0
10851	189	1628673283.0
10851	413	1628673411.0
266086	469	1628673397.0
266086	515	1628673546.0
266086	260	1628673766.0
266086	138	1628673807.0
266088	87	1628673418.0
266088	90	1628673710.0
266088	413	1628673771.0
257804	629	1628673447.0
257804	627	1628675121.0
257804	629	1628675942.0
96495	433	1628673634.0
96495	518	1628673732.0
96495	226	1628673791.0
96495	356	1628673896.0
96495	226	1628673904.0
96495	356	1628673947.0
105526	432	1628673729.0
105526	236	1628673905.0
193473	88	1628673848.0
193473	328	1628674096.0
193473	330	1628674127.0
193473	327	1628674158.0
6393	341	1628673878.0
6393	441	1628674004.0
6393	55	1628674121.0
223068	260	1628674034.0
223068	258	1628674102.0
223068	234	1628674128.0
266108	87	1628674062.0
266108	88	1628674172.0
266092	87	1628674142.0
266092	79	1628674231.0
266114	469	1628674383.0
266114	260	1628674446.0
266114	138	1628674459.0
241294	334	1628674388.0
241294	333	1628674456.0
136640	258	1628674402.0
136640	260	1628674465.0
136640	251	1628674560.0
136640	214	1628674615.0
136640	236	1628674670.0
136640	234	1628674686.0
136640	145	1628674808.0
266117	258	1628674497.0
266117	166	1628674558.0
266117	353	1628674572.0
266117	68	1628674665.0
266117	92	1628674709.0
178672	639	1628674939.0
178672	488	1628674997.0
178672	493	1628675061.0
94118	87	1628674947.0
94118	630	1628675138.0
94118	87	1628675801.0
121459	212	1628675477.0
121459	226	1628675517.0
121459	223	1628675649.0
61341	433	1628675696.0
61341	233	1628676136.0
61341	243	1628676346.0
61341	239	1628676382.0
61341	262	1628676623.0
61341	387	1628676705.0
61341	131	1628676815.0
61341	223	1628676902.0
61341	226	1628677088.0
61341	80	1628677133.0
61341	175	1628677839.0
61341	226	1628678031.0
61341	174	1628678265.0
61341	246	1628678451.0
266169	90	1628675712.0
266169	87	1628675762.0
266169	85	1628675858.0
233375	629	1628675718.0
233375	628	1628675754.0
233375	85	1628675791.0
266175	88	1628675758.0
266175	87	1628675790.0
81564	223	1628675774.0
81564	214	1628675881.0
81564	80	1628676114.0
266177	432	1628675794.0
266177	260	1628675805.0
266177	251	1628675901.0
266177	243	1628675932.0
266177	258	1628675948.0
264250	629	1628675794.0
264250	627	1628676008.0
84805	432	1628675806.0
84805	629	1628675837.0
162715	324	1628675878.0
162715	325	1628675980.0
266172	321	1628675973.0
266172	322	1628675994.0
266172	321	1628676021.0
6952	354	1628676048.0
6952	353	1628676065.0
6952	175	1628676081.0
266189	333	1628676089.0
266189	334	1628676155.0
68234	469	1628676099.0
68234	223	1628676118.0
68234	138	1628676133.0
68234	212	1628676161.0
68234	449	1628676186.0
68234	223	1628676232.0
247898	447	1628676196.0
247898	448	1628676262.0
247898	447	1628676278.0
247898	469	1628676302.0
266195	223	1628676271.0
266195	260	1628676416.0
266195	212	1628676502.0
266195	138	1628676731.0
266195	260	1628676808.0
266195	223	1628677212.0
149226	87	1628676276.0
149226	88	1628676297.0
149226	87	1628676412.0
252937	322	1628676280.0
252937	321	1628676298.0
252937	322	1628676316.0
98415	258	1628676320.0
98415	243	1628676418.0
98415	234	1628676455.0
98415	226	1628676511.0
98415	214	1628676691.0
98415	260	1628676740.0
98415	542	1628676895.0
266198	87	1628676340.0
266198	415	1628676396.0
159450	627	1628676358.0
159450	92	1628676778.0
266193	88	1628676365.0
266193	87	1628676512.0
266196	469	1628676414.0
266196	223	1628676499.0
266196	469	1628677279.0
266196	223	1628677300.0
113213	234	1628676557.0
113213	251	1628676571.0
113213	258	1628676582.0
113213	245	1628676652.0
113213	236	1628676679.0
224932	629	1628676637.0
224932	628	1628677376.0
266187	413	1628676676.0
266187	189	1628676741.0
80853	96	1628676745.0
80853	37	1628676791.0
266223	81	1628676842.0
266223	88	1628676859.0
266229	630	1628677053.0
266229	88	1628677091.0
266230	469	1628677100.0
266230	332	1628677135.0
61090	251	1628677259.0
61090	369	1628677310.0
61090	198	1628677346.0
266218	139	1628677273.0
266218	92	1628677313.0
266218	138	1628677339.0
266218	226	1628677366.0
266218	443	1628677451.0
200176	538	1628677313.0
200176	545	1628677479.0
245916	333	1628677549.0
245916	334	1628677580.0
266288	405	1628677734.0
266288	404	1628678012.0
231962	87	1628677753.0
231962	88	1628677839.0
231962	87	1628677865.0
145763	333	1628677756.0
145763	334	1628677830.0
145763	433	1628677913.0
266297	87	1628677961.0
266297	90	1628678013.0
266294	223	1628677962.0
266294	627	1628678104.0
188579	321	1628677974.0
188579	322	1628677989.0
266299	415	1628678076.0
266299	87	1628678117.0
266296	629	1628678083.0
266296	226	1628678170.0
266296	212	1628678265.0
266296	226	1628678350.0
266296	629	1628678388.0
266296	90	1628678792.0
266296	226	1628679420.0
266296	84	1628679561.0
223066	212	1628678174.0
223066	260	1628678250.0
223066	212	1628678285.0
84856	66	1628678371.0
84856	68	1628678870.0
266057	226	1628678482.0
266057	147	1628678577.0
25946	258	1628678833.0
25946	260	1628678896.0
25946	243	1628678948.0
266323	79	1628678848.0
266323	88	1628678903.0
266323	87	1628678918.0
253643	0	1628678942.0
253643	7	1628678954.0
18668	586	1628678981.0
18668	609	1628679065.0
18668	610	1628679147.0
18668	616	1628679186.0
18668	610	1628679239.0
18668	616	1628679399.0
18668	615	1628679410.0
18668	620	1628679434.0
18668	619	1628679481.0
18668	620	1628679537.0
44932	71	1628679001.0
44932	70	1628679031.0
44932	71	1628679058.0
44932	70	1628679119.0
44932	71	1628679121.0
266331	87	1628679039.0
266331	223	1628679067.0
127875	226	1628679063.0
127875	175	1628679145.0
127875	226	1628679167.0
266336	550	1628679128.0
266336	321	1628679134.0
266336	322	1628679145.0
266332	260	1628679134.0
266332	258	1628679143.0
266332	234	1628679168.0
266337	243	1628679177.0
266337	368	1628679231.0
266337	174	1628679239.0
266337	166	1628679249.0
159451	627	1628679185.0
159451	629	1628679405.0
159451	627	1628679415.0
265951	587	1628679205.0
265951	584	1628679337.0
265951	587	1628679639.0
265951	584	1628679687.0
265951	587	1628679763.0
266344	138	1628679502.0
266344	629	1628680357.0
266340	181	1628679716.0
266340	258	1628679749.0
266340	236	1628679766.0
266340	92	1628679904.0
266340	181	1628679974.0
37296	334	1628679752.0
37296	333	1628679788.0
246490	87	1628679767.0
246490	88	1628679835.0
266353	87	1628679897.0
266353	90	1628680676.0
42494	223	1628679926.0
42494	138	1628679987.0
258390	325	1628680437.0
258390	324	1628680450.0
94119	630	1628680538.0
94119	629	1628680718.0
94119	630	1628680838.0
94119	629	1628680841.0
115675	629	1628680588.0
115675	630	1628680732.0
123446	333	1628680615.0
123446	334	1628680687.0
152554	82	1628680814.0
152554	85	1628680846.0
44752	251	1628680881.0
44752	223	1628680974.0
44752	212	1628680983.0
44752	138	1628680998.0
44752	260	1628681007.0
266394	193	1628681086.0
266394	195	1628681096.0
